"sottoarea","prod","sse","mape","maxape"
5,1,3.63013791155331,0.240108014294399,0.667303844033319
5,2,1.82462484525976,0.480309594478763,0.909199683887297
6,1,0.22538171286154,0.408040453255949,1.45827620114238
6,2,0.199321942426108,2.18915585895544,2.87555051765464
7,1,0.550715197268251,0.238547288275897,0.456784786766932
7,2,1.66899549346732,0.603518225682756,1.44625212191526
8,1,1.6723716187122,0.211976410590155,0.651993746892477
8,2,1.23990287860171,0.447029988475869,0.953426133502335
15,1,0.231160764528664,0.225831625114694,0.308559905460049
15,2,0.299789366974783,0.427250836806517,0.654732391280942
16,1,1.67648769622648,0.22498530171897,0.464505138135556
16,2,0.846687578009287,0.237603188298182,0.455201705721422
17,1,0.109166977681452,0.223807414857309,1.43036569690828
17,2,0.242218783894475,2.3372014565645,4.19144997218524
18,1,3.20082132968895,0.303486473760048,0.674837838480778
18,2,0.865958232398688,0.467979626197612,0.710698351828649
19,1,0.364604810057207,0.17769706400933,0.374183768238436
19,2,0.500327051732362,0.505589472597457,0.961441008136758
30,1,3.1093197606419,0.303548864586429,0.696640374177225
30,2,0.421518319702722,0.408578264020165,0.805242901955461
31,1,3.04069338588292,0.21000047514121,0.57875942951513
31,2,0.201155891908174,0.205938109327451,0.305277926396311
33,1,0.449617063768587,0.507704186109322,0.842216723531137
33,2,0.21359627576666,1.49466830169409,1.80685162720804
34,1,1.02834742715329,0.313721009392518,0.828065509638285
34,2,0.118076929526363,0.227824767456656,0.915549475091647
35,1,4.90324359613418,0.295029908462254,0.735394372559553
35,2,1.71104510340955,0.435217265668057,0.943522430192309
36,1,2.60902149993417,0.301145836468743,0.673457965906581
36,2,0.991042702204103,0.309125347459523,0.696233548478998
37,1,8.33283463994804,0.209967010422951,0.424783360685225
37,2,5.60965185003329,0.254370599463193,0.912486846399641
38,1,0.766985885960045,0.231551831951285,0.804305969057401
38,2,0.564285757458732,0.542740959153397,1.59636149887868
39,1,1.85596832533207,0.244577966528352,0.516064680038179
39,2,0.500838456081414,0.263256653765666,0.569715319141813
40,1,1.86099481345116,0.185772905555084,0.378331986462778
40,2,1.68167563938114,0.243544398157931,0.777303329789219
80,1,1.24457231586372,0.203246935667153,0.495080533252956
80,2,1.00367474339129,0.383683632299048,0.843701802375582
81,1,0.308165249487621,0.137532586973993,0.30630097134394
81,2,0.505108015503362,0.344677089050834,0.766263332292894
82,1,0.586872610955664,0.382832888633191,1.01889034973125
82,2,0.24204096961982,0.344662998242017,1.15238928306067
96,1,1.8523812455771,0.235510552697016,0.532584030347467
96,2,1.55102662342543,0.382380297834222,0.833083800454774
97,1,0.969917299727781,0.263622309312747,0.689291164535347
97,2,4.13260952246316,0.593787222859871,3.45107042245254
105,1,3.47289760592428,0.201144236324442,0.549595051322516
105,2,10.5768495169679,0.38994572185162,1.82899174333849
24,1,4.94212170638945,0.342572767313017,0.845428364781122
24,2,0.357906814750397,0.329820352674729,0.520599545047647
25,1,2.76297348654587,0.28427259165858,0.661413694248124
25,2,0.538353295281586,0.273130840710276,0.696585684399483
50,1,4.37793275805054,0.218231068486631,0.602824472606627
50,2,7.72316940342397,0.363337791213578,1.77815049146169
106,1,4.41349447739392,0.235580560508437,0.497011514327679
106,2,8.07554804393614,0.389899816769693,1.82339611002324
107,1,0.946082145868232,0.480828370103351,0.984233745698477
107,2,2.36929690024252,0.588466697872404,1.38416076095574
21,1,1.62170866399749,0.187228862747059,0.55471962674398
21,2,0.864241115089938,0.295656069356654,0.92045527043409
100,1,3.41900944127118,0.288450362473871,0.975976300445292
100,2,7.4976293111293,0.440693461362868,1.05499596480893
139,1,1.95577368064614,0.181570371723067,0.609117754810957
139,2,3.37755407567314,0.289514405129905,1.3469733918472
137,1,1.3256197124307,0.223217121166967,0.554922455247149
137,2,0.509657718320946,0.370381280525672,0.712449657286419
138,1,0.935822307453688,0.262510660953118,0.722183272470667
138,2,0.27890560122809,0.249938649994197,0.644954894436023
54,1,1.01376440157464,0.259798049178735,0.48160646427641
54,2,0.889048331345384,0.480602384477019,1.1599195136935
55,1,1.87813253280886,0.205446871831308,0.455435034954475
55,2,2.1362633397446,0.595979249956967,1.37499646980365
56,1,0.212075791915078,1.0622172614165,1.58993197253689
56,2,0.111006973963504,Inf,Inf
57,1,3.68030046986024,0.189806518451246,0.569032525359587
57,2,2.54780143350704,0.327867695206494,0.724897131594504
58,1,2.82754970892119,0.222936237385875,0.470779828196893
58,2,3.63727685332087,0.498520880980832,0.826558989146617
